id,name,email,contact,address,url,classification,jurisdiction__slug,tags,other_names,website_dump,description,request_note,parent__name
4441,Dienstleistungszentrum Ländlicher Raum - Mosel,dlr-mosel@dlr.rlp.de,"Tel.: +49 6531 956-0
Fax: +49 6531 956-103","54470 Bernkastel-Kues, Görresstraße 10",,Dienstleistungszentrum,rheinland-pfalz,,,,,,
4442,Dienstleistungszentrum Ländlicher Raum - Rheinhessen-Nahe-Hunsrück,dlr-rnh@dlr.rlp.de,"Tel.: +49 671 820-0
Fax: +49 671 820-600","55545 Bad Kreuznach, Rüdesheimer Straße 60-68",,Dienstleistungszentrum,rheinland-pfalz,,,,,,
4443,Dienstleistungszentrum Ländlicher Raum - Rheinpfalz,dlr-rheinpfalz@dlr.rlp.de,"Tel.: +49 6321 671-0
Fax: +49 6321 671-622","67435 Neustadt an der Weinstraße, Breitenweg 71",,Dienstleistungszentrum,rheinland-pfalz,,,,,,
4444,Dienstleistungszentrum Ländlicher Raum - Westerwald-Osteifel - Abt. Agrarwirtschaft/Verwaltung,dlr-ww-oe@dlr.rlp.de,"Tel.: +49 2602 9228-0
Fax: +49 2602 9228-27","56410 Montabaur, Bahnhofstraße 32",,Dienstleistungszentrum,rheinland-pfalz,,,,,,
4445,Dienstleistungszentrum Ländlicher Raum - Westpfalz,dlr-westpfalz@dlr.rlp.de,"Tel.: +49 631 3674-0
Fax: +49 631 3674-255","67655 Kaiserslautern, Fischerstraße 12",,Dienstleistungszentrum,rheinland-pfalz,,,,,,
5259,Die Präsidentin des Landesverfassungsgerichts Mecklenburg-Vorpommern,verwaltung@lverfg-mv.de,Tel: (03834) 890-661 Fax: (03834) 890-662,Präsidentin des Landesverfassungsgerichts Hannelore Kohl Domstraße  7 D - 17489  Greifswald,,Andere,mecklenburg-vorpommern,,,,,,
6596,Die Schwenninger Betriebskrankenkasse,info@die-schwenninger.de,Tel. 07720 / 97 27-0 Fax 07720 / 97 27-100,Spittelstraße 50 78056 Villingen-Schwenningen,http://www.die-schwenninger.de/,Körperschaft des öffentlichen Rechts,bund,"Gesundheit, Krankenkasse",,,,,Bundesversicherungsamt
6667,Die Senatorin für Bildung und Wissenschaft Bremen,office@bildung.bremen.de,"Tel.: (0421) 361 4786
Fax: (0421) 361 15542","Rembertiring 8 - 12
28195 Bremen",http://www.bildung.bremen.de,Amt,bremen,,,,,,
6636,Die Senatorin für Finanzen Bremen,geschaeftsstelle@finanzen.bremen.de,"Tel.: None
Fax: None","Rudolf-Hilferding-Platz 1
28195 Bremen",http://www.finanzen.bremen.de,Amt,bremen,,,,,,
6727,"Die Senatorin für Soziales, Kinder, Jugend und Frauen Bremen",office@soziales.bremen.de,"Tel.: +49 421 361 2077
Fax: +49 421 361 10249","Bahnhofsplatz 29
28195 Bremen",http://www.soziales.bremen.de,Amt,bremen,,,,,,
6728,Die Senatskommissarin für die Verwirklichung der Gleichberechtigung der Frau Bremen,office@soziales.bremen.de,"Tel.: +49 421 361 2077
Fax: +49 421 361 10249","Bahnhofsplatz 29
28195 Bremen",http://www.soziales.bremen.de/sixcms/detail.php?gsid=bremen69.c.2445.de,Amt,bremen,,,,,,
13127,Die Sparkasse Bremen,mail@sparkasse-bremen.de,"Tel:+49421/179-0, Fax:+49421/179-3742","28195, Bremen, Am Brill 1-3",http://www.sparkasse-bremen.de,Sparkasse,bremen,,,,,,
5316,"Dillingen, Stadt",stadt@dillingen-saar.de,Tel.: +49 6831 709-0,"Postfach 17 80
66750 Dillingen/Saar",http://www.dillingen-saar.de,,saarland,,,,,,
4446,Direktion der Bereitschaftspolizei Rheinland-Pfalz,bereitschaftspolizei@polizei.rlp.de,"Tel.: +49 6131 65-0
Fax: +49 6131 65-5115","55129 Mainz, Dekan-Laist-Straße 7",,Direktion,rheinland-pfalz,Inneres,,,,,
324,Division Luftbewegliche Operationen,dlopiz@bundeswehr.org,"Oberdürrbacher Straße, Balthasar-Neumann-Kaserne
97209 Veitshöchheim, Bayern
Deutschland
Telefon: 
+49 931 9707-3160
Fax: 
+49 931 9707-3169
dlopiz@bundeswehr.org","Hauptadresse
Oberdürrbacher Straße, Balthasar-Neumann-Kaserne
97209 Veitshöchheim, Bayern
Deutschland
Telefon: 
+49 931 9707-3160
Fax: 
+49 931 9707-3169
dlopiz@bundeswehr.org",http://www.deutschesheer.de,Andere,bund,,,"Division Luftbewegliche Operationen, DLO, Bundeswehr, Wehrverwaltung, Heer","Division Luftbewegliche Operationen. Unterliegt dem Heeresführungskommando.

Siehe http://www.bund.de/DE/Behoerden/D/DLO/Division-Luftbewegliche-Operationen.html",,Heeresführungskommando
325,Division Spezielle Operationen,dsog1persplan@bundeswehr.org,"Herrenwald-Kaserne, Moltkestraße 10
35260 Stadtallendorf, Hessen
Deutschland
Telefon: 
+49 6428 938-2161
dsog1persplan@bundeswehr.org","Hauptadresse
Herrenwald-Kaserne, Moltkestraße 10
35260 Stadtallendorf, Hessen
Deutschland
Telefon: 
+49 6428 938-2161
dsog1persplan@bundeswehr.org",http://www.deutschesheer.de/,Andere,bund,Verteidigung,,"Division Spezielle Operationen, DSO, Bundeswehr, Wehrverwaltung, Heer, Deutsches Heer","Division Spezielle Operationen. Unterliegt dem Heeresführungskommando.

Siehe http://www.bund.de/DE/Behoerden/D/DSO/Division-Spezielle-Operationen.html",,Heeresführungskommando
326,Drogenbeauftragte der Bundesregierung,drogenbeauftragte@bmg.bund.de,"Friedrichstraße 108
10117 Berlin, Berlin
Deutschland
Telefon(IVBB):
+49 3018 441-1440
Fax(IVBB):
+49 3018 441-4960
drogenbeauftragte@bmg.bund.de","Hauptadresse
Friedrichstraße 108
10117 Berlin, Berlin
Deutschland
Telefon(IVBB):
+49 3018 441-1440
Fax(IVBB):
+49 3018 441-4960
drogenbeauftragte@bmg.bund.de",http://www.drogenbeauftragte.de,Beauftragte(r),bund,Gesundheit,,"Drogenbeauftragte der Bundesregierung, Drogen, Sucht, Drogenpolitik, Drogenbekämpfung","Drogenbeauftragte der Bundesregierung, Mechthild Dyckmans

Siehe http://www.bund.de/DE/Behoerden/D/Drogenbeauftragte-der-Bundesregierung/Drogenbeauftragte-der-Bundesregierung.html",,Bundesministerium für Gesundheit
6773,Drogenreferat im Schulpsychologischen Dienst Bremen,,"Tel.: (0421) 361 -8197/ -8196 / -8209
Fax: (0421) 361 -8914","Langemarckstraße 113
28199 Bremen",,Amt,bremen,,,,,,
327,dvv international,info@dvv-international.de,"Obere Wilhelmstraße 32
53225 Bonn, Nordrhein-Westfalen
Deutschland
Telefon: 
+49 228 97569-0
Fax: 
+49 228 97569-55
info@dvv-international.de","Hauptadresse
Obere Wilhelmstraße 32
53225 Bonn, Nordrhein-Westfalen
Deutschland
Telefon: 
+49 228 97569-0
Fax: 
+49 228 97569-55
info@dvv-international.de",http://www.dvv-international.de/,Andere,bund,Entwicklung,,"dvv international, Institut für Internationale Zusammenarbeit des Deutschen Volkshochschul-Verbandes, Erwachsenenbildung, Entwicklung, Zusammenarbeit",Institut für internationale Zusammenarbeit des Deutschen Volkshochschul-Verbandes,,
6671,Eichamt Bremen des Landes Bremen,office@eichamt.bremen.de,"Tel.: (0421) 361-8244
Fax: (0421) 361-8248","Häschenstraße 14
28199 Bremen",http://www.eichamt.bremen.de,Amt,bremen,,,,,,
6672,Eichamt Bremerhaven,office@eichamtbrhv.bremen.de,"Tel.: (0471) 596 13270
Fax: (0471) 596 13494","Lange Straße 119
27580 Bremerhaven",http://www.eichamt.bremen.de,Amt,bremen,,,,,,
5857,Eichamt Saarbrücken,poststelle@eichamt.saarland.de,"Tel.: 06 81 / 5 01-36 40
Fax: 06 81 / 5 01-36 37",66117 Saarbrücken,http://www.saarland.de/eichamt.htm,Amt,saarland,,,,,,
5256,"Eichdirektion Nord, Standort Neubrandenburg",neubrandenburg@ed-nord.de,Tel: (03 95) 4 22 64 77 Fax: (03 95) 4 22 64 79,"Eichdirektion Nord, Standort Neubrandenburg Augustastr. 30 17033 Neubrandenburg",,Andere,mecklenburg-vorpommern,,,,,,"Ministerium für Wirtschaft, Bau und Tourismus Mecklenburg-Vorpommern"
5255,"Eichdirektion Nord, Standort Rostock",rostock@ed-nord.de,Tel: (03 81) 49 30 39 10 Fax: (03 81) 49 30 39 29,"Eichdirektion Nord, Standort Rostock Am Güterbahnhof 23 18055 Rostock",,Andere,mecklenburg-vorpommern,,,,,,"Ministerium für Wirtschaft, Bau und Tourismus Mecklenburg-Vorpommern"
2589,Eichendorff Kolleg Geilenkirchen Staatliches Institut für spätausgesiedelte Abiturienten,sl@alg-gk.de,"Eichendorff Kolleg Geilenkirchen Staatliches Institut für spätausgesiedelte Abiturienten
Pater-Briers-Weg 85
52511 Geilenkirchen
Telefon: 02451 7735
http://www.service.nrw.de/Behoerdenverzeichnis/behoerdedetail.php?behoerde=Eichendorff%20Kolleg%20Geilenkirchen%20Staatliches%20Institut%20f%C3%BCr%20sp%C3%A4tausgesiedelte%20Abiturienten&postzeile1=Eichendorff%20Kolleg&postzeile2=Geilenkirchen&postzeile3=Staatliches%20Institut&postzeile4=f%C3%BCr%20sp%C3%A4tausgesiedelte%20Abiturienten","Eichendorff Kolleg Geilenkirchen Staatliches Institut für spätausgesiedelte Abiturienten
Pater-Briers-Weg 85
52511 Geilenkirchen",http://www.alg-gk.de/index.php/wir-ueber-uns/abt-iv-eichendorff-kolleg,Kolleg,nrw,,,,,,
7367,Eigenbetrieb Abfallwirtschaft Mansfeld-Südharz,eaw@abfallwirtschaft-msh.de,"Telefon: 03475 613-0, Fax: 03475 613-333","Karl-Fischer-Straße 13 , 06295 Eisleben, Lutherstadt - Eisleben",http://www.abfallwirtschaft-msh.de,Behörde,sachsen-anhalt,,,,,,
14249,Eigenbetrieb für Arbeit - Jobcenter Saalekreis,service@efa-sk.de,,,,jobcenter,sachsen-anhalt,"""Arbeit und Soziales""",,,,,Bundesministerium für Arbeit und Soziales
7368,Eigenbetrieb Institut für Kultur und Weiterbildung Anhalt-Bitterfeld,k.muenchow@kvhs-abi.de,Telefon: 03493 3383-19,"Lindenstr. 12a , 06749 Bitterfeld-Wolfen, Stadt - Bitterfeld",http://www.kvhs-abi.de,Behörde,sachsen-anhalt,,,,,,
7369,Eigenbetrieb Kommunale Beschäftigungsagentur Jobcenter Landkreis Harz,koba@koba-jobcenter-harz.de,"Telefon: 03943 58-3000, Fax: 03943 58-3040","Kurtsstr. 13, 38855 Wernigerode",http://www.koba-jobcenter-harz.de,jobcenter,bund,"""Arbeit und Soziales""",sachsen-anhalt/tueringen,Halberstadt,,,Bundesministerium für Arbeit und Soziales
7370,Eigenbetrieb Kreisstraßenmeisterei Anhalt-Bitterfeld,ksm-zerbst@t-online.de,Telefon: 03496 508510,"Flugplatz 1 , 06366 Köthen (Anhalt)",http://www.anhalt-bitterfeld.de,Behörde,sachsen-anhalt,,,,,,
7371,Eigenbetrieb Pflegeheim,reinfeld-lutzepark@t-online.de,"Telefon: 03496 50 300, Fax: 03496 50 30 23","Lange Straße 38 , 06366 Köthen (Anhalt) ,",http://www.koethen-anhalt.de,Behörde,sachsen-anhalt,,,,,,
7372,Eigenbetrieb Rettungsdienst Landkreis Harz,info@rd-harz.de,"Telefon: 03941 5970-7511, Fax: 03943 557520","Bahnhofstraße 39 , 38855 Wernigerode",http://www.kreis-hz.de,Behörde,sachsen-anhalt,,,,,,
7373,Eigenbetrieb Rettungsdienst Mansfeld-Südharz,kkoehler@mansfeldsuedharz.de,"Telefon: 03464 535-1814, Fax: 03464 535-1854","Schartweg 7 , 06526 Sangerhausen",http://www.mansfeldsuedharz.de,Behörde,sachsen-anhalt,,,,,,
7374,Eigenbetrieb SOLEPARK Schönebeck/Bad Salzelmen,info@solepark.de,"Telefon: 03928 7055-0, Fax: 03928 7055-42","Badepark 1 , 39218 Schönebeck (Elbe)",http://www.solepark.de,Behörde,sachsen-anhalt,,,,,,
7375,Eigenbetrieb Städtischer Bauhof,stadt.sbk@schoenebeck-elbe.de,"Telefon: 03928 441-3, Fax: 03928 441-410","Dammweg 22 , 39218 Schönebeck (Elbe)",http://www.schoenebeck-elbe.de,Behörde,sachsen-anhalt,,,,,,
7366,"Eigenbetrieb ""Stadtpflegebetrieb Staßfurt""",gebaeudemanagement@stassfurt.de,Telefon: 03925 981-290,"Athenslebener Weg 15 , 39443 Staßfurt, Stadt - Staßfurt",,Behörde,sachsen-anhalt,,,,,,
6629,Einbürgerungen Bremen,einbuergerung@stadtamt.bremen.de,"Tel.: (0421) 361-88670
Fax: (0421) 496-12370","Stresemannstraße 48
28207 Bremen",http://www.stadtamt.bremen.de/sixcms/detail.php?gsid=bremen116.c.2160.de,Amt,bremen,,,,,,
6670,Einheitlicher Ansprechpartner (EA) Bremen,office@ea.bremen.de,"Tel.: +49 (0) 421 163 399 475
Fax: +49 (0) 421 163 399 479","Hinter dem Schütting 8
Im Unternehmensservice-Bremen
28195 Bremen",http://www.wfb-bremen.de/de/wfb-einheitlicher-ansprechpartner,Amt,bremen,,,,,,
5858,"Einheitlicher Ansprechpartner Saar (EA-Saar,  Standort HWK)",mail@ea-saar.saarland.de,"Tel.: +49 (0)681 / 58 09-1 05
Fax: +49 (0)681 / 58 09-22 21 05","Hohenzollernstr. 47 - 49
66117 Saarbrücken",http://www.hwk-saarland.de,Einheitlicher Ansprechpartner,saarland,,,,,,
5859,"Einheitlicher Ansprechpartner Saar (EA-Saar,  Standort IHK)",mail@ea-saar.saarland.de,"Tel.: +49 (0)681 / 95 20-60 0
Fax: +49 (0)681 / 95 20-69 0","Franz-Josef-Röder-Str. 9
66119 Saarbrücken",http://www.saarland.ihk.de,Einheitlicher Ansprechpartner,saarland,,,,,,
10018,Einheitsgemeinde Adelebsen,flecken@adelebsen.de,"Telefon: 05506 897-0, Fax: 05506 897-37","Burgstraße 2 , 37139 Adelebsen",http://www.adelebsen.de,,niedersachsen,,,,,,
10019,Einheitsgemeinde Adendorf,gemeinde@adendorf.de,"Telefon: 04131 9809-0, Fax: 04131 9809-55","Rathausplatz 14 , 21365 Adendorf",http://www.adendorf.de,,niedersachsen,,,,,,
10020,Einheitsgemeinde Amt Neuhaus,rathaus@amt-neuhaus.de,"Telefon: 038841 607-0, Fax: 038841 20320","Am Markt 4 , 19273 Amt Neuhaus",http://www.amt-neuhaus.de,,niedersachsen,,,,,,
10021,Einheitsgemeinde Apen,gemeinde@apen.de,"Telefon: 04489 73-0, Fax: 04489 73-80","Hauptstraße 200 , 26689 Apen",http://www.apen.de,,niedersachsen,,,,,,
10022,Einheitsgemeinde Auetal,rathaus@auetal.de,"Telefon: 05752 181-0, Fax: 05752 181-18","Rehrener Straße 25 , 31749 Auetal",http://www.auetal.de,,niedersachsen,,,,,,
10023,"Einheitsgemeinde Bad Bentheim, Stadt",info@badbentheim.de,"Telefon: 05922 73-0, Fax: 05922 73-54","Schloßstraße 2 , 48455 Bad Bentheim",http://www.badbentheim.de,,niedersachsen,,,,,,
10024,Einheitsgemeinde Bad Essen,info@badessen.de,"Telefon: 05472 401-0, Fax: 05472 401-33","Lindenstraße 41/43 , 49152 Bad Essen",http://www.badessen.de,,niedersachsen,,,,,,
10025,"Einheitsgemeinde Bad Fallingbostel, Stadt",stadt@badfallingbostel.de,"Telefon: 05162 401-0, Fax: 05162 401-66","Vogteistraße 1 , 29683 Bad Fallingbostel",http://www.badfallingbostel.de,,niedersachsen,,,,,,
10026,"Einheitsgemeinde Bad Iburg, Stadt",info@badiburg.de,"Telefon: 05403 404-0, Fax: 05403 404-99","Am Gografenhof 4 , 49186 Bad Iburg",http://www.badiburg.de,,niedersachsen,,,,,,
10027,Einheitsgemeinde Bad Laer,rathaus@bad-laer.de,"Telefon: 05424 2911-0, Fax: 05424 2911-19","Glandorfer Straße 5 , 49196 Bad Laer",http://www.bad-laer.de,,niedersachsen,,,,,,
10028,"Einheitsgemeinde Bad Lauterberg im Harz, Stadt",rathaus@stadt-badlauterberg.de,"Telefon: 05524 853-0, Fax: 05524 853-23","Ritscherstraße 6-8 , 37431 Bad Lauterberg im Harz",http://www.badlauterberg.de,,niedersachsen,,,,,,
10029,"Einheitsgemeinde Bad Münder am Deister, Stadt",stadt@bad-muender.de,"Telefon: 05042 943-0, Fax: 05042 943-153","Steinhof 1 , 31848 Bad Münder am Deister",http://www.bad-muender.de,,niedersachsen,,,,,,
10030,Einheitsgemeinde Bad Pyrmont,rathaus@stadt-pyrmont.de,"Telefon: 05281 949-0, Fax: 05281 10772","Rathausstraße 1 , 31812 Bad Pyrmont",http://www.stadt-badpyrmont.de/,,niedersachsen,,,,,,
10031,Einheitsgemeinde Bad Rothenfelde,mail-box@gemeinde-bad-rothenfelde.de,"Telefon: 05424 223-0, Fax: 05424 223-198","Frankfurter Straße 3 , 49214 Bad Rothenfelde",http://www.bad-rothenfelde.de,,niedersachsen,,,,,,
10032,"Einheitsgemeinde Bad Sachsa, Stadt",rathaus@bad-sachsa.de,"Telefon: 05523 3003-0, Fax: 05523 3003-49","Bismarckstraße 1 , 37441 Bad Sachsa",http://www.badsachsa.de,,niedersachsen,,,,,,
10033,Einheitsgemeinde Bad Zwischenahn,gemeinde@bad-zwischenahn.de,"Telefon: 04403 604-0, Fax: 04403 604-444","Am Brink 9 , 26160 Bad Zwischenahn",http://www.bad-zwischenahn.de,,niedersachsen,,,,,,
10034,Einheitsgemeinde Bakum,info@bakum.de,"Telefon: 04446 89-0, Fax: 04446 89-33","Kirchstraße 3 , 49456 Bakum",http://www.bakum.de,,niedersachsen,,,,,,
10035,Einheitsgemeinde Baltrum,gemeinde@baltrum.de,"Telefon: 04939 80-0, Fax: 04939 80-27","Hausnummer 130 , 26572 Baltrum",http://www.baltrum.de,,niedersachsen,,,,,,
10036,Einheitsgemeinde Barßel,info@barssel.de,"Telefon: 04499 81-0, Fax: 04499 81-9","Theodor-Klinker-Platz 1 , 26676 Barßel",http://www.barssel.de,,niedersachsen,,,,,,
10037,Einheitsgemeinde Belm,info@belm.de,"Telefon: 05406 505-0, Fax: 05406 5616","Marktring 13 , 49191 Belm",http://www.belm.de,,niedersachsen,,,,,,
10038,Einheitsgemeinde Berne,buergermeister@berne.de,"Telefon: 04406 941-0, Fax: 04406 941-149","Am Breithof 8 , 27804 Berne",http://www.berne.de,,niedersachsen,,,,,,
10039,Einheitsgemeinde Bienenbüttel,service@bienenbuettel.de,"Telefon: 05823 9800-0, Fax: 05823 9800-98","Marktplatz 1 , 29553 Bienenbüttel",http://www.bienenbuettel.de,,niedersachsen,,,,,,
10040,Einheitsgemeinde Bispingen,rathaus@bispingen.de,"Telefon: 05194 398-0, Fax: 05194 398-16","Borsteler Straße 4-6 , 29646 Bispingen",http://www.bispingen.de,,niedersachsen,,,,,,
10041,"Einheitsgemeinde Bleckede, Stadt",rathaus@bleckede.de,"Telefon: 05852 977-0, Fax: 05852 977-99","Lüneburger Straße 2 a , 21354 Bleckede",http://www.stadt-bleckede.de,,niedersachsen,,,,,,
10042,Einheitsgemeinde Bockhorn,gemeinde@bockhorn.de,"Telefon: 04453 7080, Fax: 04453 70836","Am Markt 1, 26345 Bockhorn",http://www.bockhorn.de,,niedersachsen,,,,,,
10043,"Einheitsgemeinde Bodenfelde, Flecken",flecken@bodenfelde.de,"Telefon: 05572 9369-0, Fax: 05572 9369-91","Amelither Str. 23 , 37194 Bodenfelde",http://www.bodenfelde.de,,niedersachsen,,,,,,
10044,Einheitsgemeinde Bohmte,rathaus@bohmte.de,"Telefon: 05471 808-0, Fax: 05471 808-99","Bremer Straße 4 , 49163 Bohmte",http://www.bohmte.de,,niedersachsen,,,,,,
10045,"Einheitsgemeinde Borkum, Stadt",stadt@borkum.de,"Telefon: 04922 303-0, Fax: 04922 3200","Neue Straße 1 , 26757 Borkum",http://www.stadt-borkum.de,,niedersachsen,,,,,,
10046,Einheitsgemeinde Bösel,gemeinde.boesel@boesel.de,"Telefon: 04494 89-0, Fax: 04494 89-10","Am Kirchplatz 15 , 26219 Bösel",http://www.boesel.de,,niedersachsen,,,,,,
10047,"Einheitsgemeinde Brake (Unterweser), Stadt",stadt@brake.de,"Telefon: 04401 102-0, Fax: 04401 102-216","Schrabberdeich 1 , 26919 Brake (Unterweser)",http://www.brake.de,,niedersachsen,,,,,,
10048,"Einheitsgemeinde Bramsche, Stadt",info@bramsche.de,"Telefon: 05461 83-0, Fax: 05461 83-198","Hasestraße 11 , 49565 Bramsche",http://www.bramsche.de,,niedersachsen,,,,,,
10049,"Einheitsgemeinde Bremervörde, Stadt",info@bremervoerde.de,"Telefon: 04761 987-0, Fax: 04761 987-176","Rathausmarkt 1 , 27432 Bremervörde",http://www.bremervoerde.de,,niedersachsen,,,,,,
10050,"Einheitsgemeinde Bückeburg, Stadt",rathaus@bueckeburg.de,"Telefon: 05722 206-0, Fax: 05722 206-200","Marktplatz 4, 31675 Bückeburg, Fachgebiet Bürgerservice",http://www.bueckeburg.de,,niedersachsen,,,,,,
10051,Einheitsgemeinde Büddenstedt,ordnungsamt@bueddenstedt.de,"Telefon: 05352 9680-14, Fax: 05352 9680-40","Rathausplatz 1 , 38372 Büddenstedt",http://www.bueddenstedt.de,,niedersachsen,,,,,,
10052,Einheitsgemeinde Bunde,info@gemeinde-bunde.de,"Telefon: 04953 809-0, Fax: 04953 809-12","Kirchring 2 , 26831 Bunde",http://www.gemeinde-bunde.de,,niedersachsen,,,,,,
10053,Einheitsgemeinde Butjadingen,gemeinde@gemeinde-butjadingen.de,"Telefon: 04733 89-0, Fax: 04733 89-89","Butjadinger Straße 59 , 26969 Butjadingen",http://www.gemeinde-butjadingen.de,,niedersachsen,,,,,,
10054,Einheitsgemeinde Cappeln (Oldenburg),gemeinde.cappeln@cappeln.de,"Telefon: 04478 9484-0, Fax: 04478 9484-26","Am Markt 3 , 49692 Cappeln (Oldenburg)",http://www.cappeln.de,,niedersachsen,,,,,,
10055,"Einheitsgemeinde Cloppenburg, Stadt",rathaus@cloppenburg.de,"Telefon: 04471 185-0, Fax: 04471 185-101","Sevelter Straße 8 , 49661 Cloppenburg",http://www.cloppenburg.de,,niedersachsen,,,,,,
10056,Einheitsgemeinde Coppenbrügge,flecken@coppenbruegge.de,"Telefon: 05156 7819-0, Fax: 05156 7819-40","Schloßstraße 2 , 31863 Coppenbrügge",http://www.coppenbruegge.de,,niedersachsen,,,,,,
10057,Einheitsgemeinde Cremlingen,info@cremlingen.de,"Telefon: 05172 802-0, Fax: 05306 802-66","Ostdeutsche Straße 22 , 38162 Cremlingen",http://www.cremlingen.de,,niedersachsen,,,,,,
10058,"Einheitsgemeinde Dassel, Stadt",buergermeister@stadt-dassel.de,"Telefon: 05564 202-0, Fax: 05564 202-28","Südstraße 1 , 37586 Dassel",http://www.stadt-dassel.de,,niedersachsen,,,,,,
10059,"Einheitsgemeinde Dinklage, Stadt",dinklage@dinklage.de,"Telefon: 04443 899-0, Fax: 04443 899-250","Am Markt 1 , 49413 Dinklage",http://www.dinklage.de,,niedersachsen,,,,,,
10060,"Einheitsgemeinde Dissen am Teutoburger Wald, Stadt",stadt@dissen.de,"Telefon: 05421 303-0, Fax: 05421 303-333","Große Straße 33 , 49201 Dissen am Teutoburger Wald",http://www.dissen.de,,niedersachsen,Umwelt,,,,,
